EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Chevry;01170;01103;46.283333;6.033333;2.35
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Chézery-Forens;01200;01104;46.216667;5.883333;2.48
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Cleyzieu;01230;01107;45.9;5.433333;1.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Collonges;01550;01109;46.133333;5.9;1.89
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Colomieu;01300;01110;45.733333;5.616667;2.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Conand;01230;01111;45.883333;5.466667;1.21
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Condamine;01430;01112;46.116667;5.566667;0.76
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Confort;01200;01114;46.15;5.816667;1.61
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Contrevoz;01300;01116;45.8;5.633333;1.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Conzieu;01300;01117;45.733333;5.6;2.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Corbonod;01420;01118;45.95;5.816667;1.61
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Corcelles;01110;01119;46.033333;5.583333;0.87
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Corlier;01110;01121;46.033333;5.5;1.25
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Cormaranche-en-Bugey;01110;01122;45.95;5.6;0.87
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Cressin-Rochefort;01350;01133;45.766667;5.766667;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Crozet;01170;01135;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Culoz;01350;01138;45.85;5.783333;1.5
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Cuzieu;01300;01141;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Divonne-les-Bains;01220;01143;46.366667;6.133333;2.69
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Echenevex;01170;01153;46.316667;6.033333;2.35
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Evosges;01230;01155;45.958333;5.5;-1
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Farges;01550;01158;46.166667;5.916667;1.95
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Ferney-Voltaire;01210;01160;46.25;6.116667;2.63
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Flaxieu;01350;01162;45.816667;5.733333;1.61
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Gex;01170;01173;46.333333;6.066667;2.46
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Giron;01130;01174;46.233333;5.766667;1.46
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Grilly;01220;01180;46.333333;6.116667;2.63
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Groslée;01680;01182;45.716667;5.566667;2.21
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Hauteville-Lompnes;01110;01185;45.966667;5.6;0.87
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Hostiaz;01110;01186;45.9;5.533333;1.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Hotonnes;01260;01187;46;5.683333;1.16
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Injoux-Génissiat;01200;01189;46.05;5.783333;1.5
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Innimond;01680;01190;45.783333;5.566667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Izenave;01430;01191;46.033333;5.533333;1.62
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Izieu;01300;01193;45.65;5.633333;2.61
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;La Burbanche;01510;01066;45.85;5.566667;1.41
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lancrans;01200;01205;46.133333;5.833333;1.67
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lantenay;01430;01206;46.05;5.533333;1.22
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lavours;01350;01208;45.8;5.766667;1.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Léaz;01200;01209;46.1;5.883333;1.84
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Le Grand-Abergement;01260;01176;46.033333;5.666667;1.84
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lélex;01410;01210;46.3;5.95;2.06
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Le Petit-Abergement;01260;01292;46.033333;5.65;1.93
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lhôpital;01420;01215;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lhuis;01680;01216;45.75;5.533333;2.01
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lochieu;01260;01218;45.933333;5.716667;1.27
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lompnas;01680;01219;45.8;5.516667;1.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Lompnieu;01260;01221;45.966667;5.65;1.04
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Magnieu;01300;01227;45.783333;5.716667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Marchamp;01680;01233;45.783333;5.55;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Marignieu;01300;01234;45.8;5.716667;1.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Massignieu-de-Rives;01300;01239;45.75;5.766667;2.01
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Mijoux;01170;01247;46.366667;6;2.23
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Montagnieu;01470;01255;45.8;5.466667;1.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Montanges;01200;01257;46.166667;5.8;1.55
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Murs-et-Gélignieux;01300;01268;45.633333;5.666667;2.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Nattages;01300;01271;45.733333;5.766667;2.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Nivollet-Montgriffon;01230;01277;45.983333;5.433333;1.42
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Oncieu;01230;01279;45.95;5.466667;0.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Ordonnaz;01510;01280;45.833333;5.533333;1.89
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Ornex;01210;01281;46.283333;6.1;2.58
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Outriaz;01430;01282;46.066667;5.55;0.83
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Parves;01300;01286;45.75;5.75;2.01
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Péron;01630;01288;46.2;5.933333;2.01
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Peyrieu;01300;01294;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Plagne;01130;01298;46.183333;5.733333;1.33
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Pollieu;01350;01302;45.8;5.75;1.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Pougny;01550;01308;46.133333;5.95;2.06
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Prémeyzel;01300;01310;45.683333;5.65;2.41
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Prémillieu;01510;01311;45.866667;5.566667;1.43
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Prévessin-Moëns;01280;01313;46.25;6.083333;2.52
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Pugieu;01510;01316;45.816667;5.65;1.61
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Rossillon;01510;01329;45.833333;5.6;1.51
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Ruffieu;01260;01330;46;5.666667;1.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Benoît;01300;01338;45.7;5.583333;2.31
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Bois;01300;01340;45.7;5.633333;2.31
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Champ;01300;01341;45.783333;5.733333;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Genis-Pouilly;01630;01354;46.25;6.016667;2.29
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Germain-de-Joux;01130;01357;46.183333;5.733333;1.33
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Germain-les-Paroisses;01300;01358;45.766667;5.616667;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Jean-de-Gonville;01630;01360;46.216667;5.95;2.06
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Martin-de-Bavel;01510;01372;45.85;5.683333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Saint-Rambert-en-Bugey;01230;01384;45.95;5.433333;0.88
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Sauverny;01220;01397;46.316667;6.116667;2.63
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Ségny;01170;01399;46.3;6.083333;2.52
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Seillonnaz;01470;01400;45.8;5.483333;1.71
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Sergy;01630;01401;46.25;6;2.23
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Serrières-de-Briord;01470;01403;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Seyssel;01420;01407;45,96;5,83; 
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Songieu;01260;01409;45.966667;5.7;1.21
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Surjoux;01420;01413;46.016667;5.8;1.55
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Sutrieu;01260;01414;45.95;5.65;1.04
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Talissieu;01510;01415;45.866667;5.716667;1.49
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Tenay;01230;01416;45.916667;5.5;1
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Thézillieu;01110;01417;45.883333;5.6;1.28
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Thoiry;01710;01419;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Torcieu;01230;01421;45.916667;5.4;1.56
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Versonnex;01210;01435;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Vesancy;01170;01436;46.35;6.083333;2.52
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Vieu;01260;01442;45.9;5.683333;1.17
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Vieu-d'Izenave;01430;01441;46.083333;5.533333;0.64
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Villes;01200;01448;46.083333;5.783333;1.5
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Virieu-le-Grand;01510;01452;45.85;5.65;1.41
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Virieu-le-Petit;01260;01453;45.9;5.716667;1.44
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Virignin;01300;01454;45.716667;5.716667;2.21
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;3;Vongnes;01350;01456;45.816667;5.716667;1.61
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Ambérieux-en-Dombes;01330;01005;46;4.9;1.72
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Arbigny;01190;01016;46.466667;4.966667;2.31
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Ars-sur-Formans;01480;01021;45.983333;4.816667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Asnières-sur-Saône;01570;01023;46.383333;4.883333;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Bâgé-la-Ville;01380;01025;46.316667;4.95;1.41
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Bâgé-le-Châtel;01380;01026;46.3;4.933333;1.4
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Baneins;01990;01028;46.116667;4.9;1.51
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Beauregard;01480;01030;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Bey;01290;01042;46.216667;4.85;1.68
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Beynost;01700;01043;45.833333;5;1.51
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Birieux;01330;01045;45.95;5.033333;1.06
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Biziat;01290;01046;46.216667;4.933333;1.51
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Boissey;01190;01050;46.383333;5;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Bouligneux;01330;01052;46.016667;5;1.17
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Boz;01190;01057;46.4;4.9;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Chalamont;01320;01074;46;5.166667;0.65
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Chaleins;01480;01075;46.033333;4.8;1.85
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Chaneins;01990;01083;46.1;4.85;1.68
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Chanoz-Châtenay;01400;01084;46.183333;5.033333;1.06
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Châtenay;01320;01090;46.033333;5.2;0.65
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Châtillon-la-Palud;01320;01092;45.966667;5.25;1.39
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Châtillon-sur-Chalaronne;01400;01093;46.116667;4.966667;1.29
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Chavannes-sur-Reyssouze;01190;01094;46.433333;5;2.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Chaveyriat;01660;01096;46.183333;5.066667;0.98
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Chevroux;01190;01102;46.383333;4.95;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Civrieux;01390;01105;45.916667;4.883333;1.57
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Condeissiat;01400;01113;46.166667;5.083333;1.6
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Cormoranche-sur-Saône;01290;01123;46.233333;4.833333;1.74
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Crans;01320;01129;45.966667;5.216667;0.9
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Crottet;01620;01134;46.283333;4.9;1.51
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Cruzilles-lès-Mépillat;01290;01136;46.216667;4.883333;1.57
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Dommartin;01380;01144;46.341667;4.991667;1.56
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Dompierre-sur-Chalaronne;01400;01146;46.133333;4.9;1.53
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Fareins;01480;01157;46.016667;4.766667;1.97
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Feillens;01570;01159;46.333333;4.883333;1.57
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Francheleins;01090;01165;46.066667;4.8;1.85
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Frans;01480;01166;45.983333;4.783333;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Garnerans;01140;01167;46.2;4.833333;1.74
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Genouilleux;01090;01169;46.116667;4.783333;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Gorrevod;01190;01175;46.416667;4.95;2.01
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Grièges;01290;01179;46.25;4.85;1.68
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Guéreins;01090;01183;46.1;4.783333;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Illiat;01140;01188;46.183333;4.883333;1.57
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Jassans-Riottier;01480;01194;45.983333;4.75;2.03
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;L'Abergement-Clémenciat;01400;01001;46.15;4.916667;1.46
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;La Chapelle-du-Châtelard;01240;01085;46.066667;5.033333;1.38
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Laiz;01290;01203;46.25;4.883333;1.57
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Lapeyrouse;01330;01207;45.983333;4.966667;1.29
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Le Plantay;01330;01299;46.016667;5.083333;1.35
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Lurcy;01090;01225;46.066667;4.766667;1.97
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Manziat;01570;01231;46.35;4.9;1.61
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Marlieux;01240;01235;46.066667;5.066667;0.97
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Massieux;01600;01238;45.916667;4.833333;1.74
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Messimy-sur-Saône;01480;01243;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Mézériat;01660;01246;46.233333;5.033333;1.23
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Mionnay;01390;01248;45.9;4.933333;1.4
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Miribel;01700;01249;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Misérieux;01600;01250;45.983333;4.816667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Mogneneins;01140;01252;46.133333;4.816667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Montceaux;01090;01258;46.1;4.8;1.85
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Monthieux;01390;01261;45.95;4.933333;1.4
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Montmerle-sur-Saône;01090;01263;46.083333;4.766667;1.97
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Neuville-les-Dames;01400;01272;46.166667;5;1.17
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Neyron;01700;01275;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Ozan;01190;01284;46.383333;4.916667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Parcieux;01600;01285;45.916667;4.816667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Perrex;01540;01291;46.233333;4.983333;1.23
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Peyzieux-sur-Saône;01140;01295;46.116667;4.816667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Pont-de-Vaux;01190;01305;46.433333;4.933333;2.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Pont-de-Veyle;01290;01306;46.266667;4.883333;1.57
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Rancé;01390;01318;45.966667;4.866667;1.63
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Relevant;01990;01319;46.083333;4.95;1.34
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Replonges;01620;01320;46.3;4.883333;1.57
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Reyrieux;01600;01322;45.933333;4.816667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Reyssouze;01190;01323;46.433333;4.916667;2.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Romans;01400;01328;46.116667;5.033333;1.06
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-André-de-Bâgé;01380;01332;46.3;4.916667;1.46
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-André-de-Corcy;01390;01333;45.916667;4.95;1.34
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-André-d'Huiriat;01290;01334;46.216667;4.916667;1.46
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-André-le-Bouchoux;01240;01335;46.116667;5.083333;0.89
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Bénigne;01190;01337;46.433333;4.966667;2.11
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Bernard;01600;01339;;;
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Cyr-sur-Menthon;01380;01343;46.266667;4.983333;1.23
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Didier-de-Formans;01600;01347;45.95;4.783333;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Didier-sur-Chalaronne;01140;01348;46.166667;4.816667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Sainte-Euphémie;01600;01353;45.966667;4.783333;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Sainte-Olive;01330;01382;46.016667;4.933333;1.4
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Etienne-sur-Chalaronne;01140;01351;46.15;4.866667;1.63
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Etienne-sur-Reyssouze;01190;01352;46.4;5;1.91
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Genis-sur-Menthon;01380;01355;46.283333;5.016667;1.34
Sud-Est;82;Rhône-Alpes;Lyon;01;Ain;Bourg-en-Bresse;4;Saint-Georges-sur-Renon;01400;01356;46.1;5.033333;1.06
